BoxID,SongID,recorded_on,released_on,old_or_new,created_with,language,genre,purpose,status,smasterpiece,article_title,song_title,video_song,artist,original_song,wma_url,song_url,MP3_name,critics_review,diary_text,poster_url,TrackNumber,RadioID,RadioName,soffset,snxtoffset,sduration,stars,real_url,karaoke_url,version_of_song,hide_if_not_on_radio
,1809,October 2024,,NEW,4,Spanish,Salsa,,0,False,El Negrito Del Batey (con Alina),El Negrito Del Batey,,Alberto Beltran,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,14,523,Los Elegantes Caribe&#241;os - Brandweer Feest,3904,4052,148,0,,,Live,0
,1810,October 2024,,NEW,4,Spanish,Bachata,,0,False,Pegaito (con Vanesssa),Pegaito,,Ruben Alken,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,15,523,Los Elegantes Caribe&#241;os - Brandweer Feest,4052,4397,345,0,,,Live,0
,1811,October 2024,,NEW,4,Spanish,Ballads,,0,False,Dos Gardenias (con Alina),Dos Gardenias,,Buena Vista Social Club,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,16,523,Los Elegantes Caribe&#241;os - Brandweer Feest,4397,4557,160,0,,,Live,0
,1812,October 2024,,NEW,4,Spanish,Ballads,,0,False,Dos Gardenias (con Vanessa),Dos Gardenias,,Buena Vista Social Club,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,17,523,Los Elegantes Caribe&#241;os - Brandweer Feest,4557,4656,99,0,,,Live,0
,1815,October 2024,,NEW,4,Spanish,Salsa,,0,False,La Bamba (con Danny),La Bamba,,Ritchie Valens,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,20,523,Los Elegantes Caribe&#241;os - Brandweer Feest,4883,5398,515,0,,,Live,0
,1816,October 2024,,NEW,4,Spanish,Salsa,,0,False,La vida es un Carnaval (con Alina),La vida es un Carnaval,,Celia Cruz,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,21,523,Los Elegantes Caribe&#241;os - Brandweer Feest,5398,5657,259,0,,,Live,0
,1818,October 2024,,NEW,4,Spanish,Salsa,,0,False,C&#250;cala (con Alina),C&#250;cala,,Fania All-Stars,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,23,523,Los Elegantes Caribe&#241;os - Brandweer Feest,5937,6155,218,0,,,Live,0
,1820,October 2024,,NEW,4,Spanish,Salsa,,0,False,L&#225;grimas Negras (con Alina),L&#225;grimas Negras,,Miguel Matamoros,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,,,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,25,523,Los Elegantes Caribe&#241;os - Brandweer Feest,6168,-1,7200,0,,,Live,0
,1775,April 2024,,NEW,4,Spanish,Zouk,,0,True,Ole Ole Ohlala (con Latincita),Ole Ole Ohlala,,??,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,3,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,368,661,293,0,,,Live,0
,1779,April 2024,,NEW,4,Spanish,Merengue,,0,True,El Negro No Puede (con Latincita),El Negro No Puede,,Georgie Dann,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,7,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,1109,1376,267,0,,,Live,0
,1782,April 2024,,NEW,4,Spanish,Salsa,,0,True,Llorar&#225;s (con Latincita),Llorar&#225;s,,Oscar D&lt;QUOTE&gt;L&#233;on,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,10,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,1713,1945,232,0,,,Live,0
,1787,April 2024,,NEW,4,Spanish,Salsa,,0,True,End Rebeli&#243;n (con Latincita),Rebeli&#243;n,,Joe Arroyo,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,15,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,2969,3136,167,0,,,Live,0
,1788,April 2024,,NEW,4,English,Pop,,0,True,Demasiado Coraz&#243;n (con Latincita),Demasiado Coraz&#243;n,,Willy DeVille,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,16,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,3136,3329,193,0,,,Live,0
,1792,April 2024,,NEW,4,Spanish,Merengue,,0,True,Abusadora (con Latincita),Abusadora,,Wilfrido Vargas,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,20,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,4207,4497,290,0,,,Live,0
,1773,April 2024,,NEW,4,Spanish,Salsa,,0,False,Cogele el Gusto,Cogele el Gusto,,Wayne Gorbea,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,1,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,1,303,302,0,,,Live,0
,1777,April 2024,,NEW,4,Spanish,Salsa,,0,False,Quimbara (con Alina),Quimbara,,Celia Cruz,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,5,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,691,1101,410,0,,,Live,0
,1781,April 2024,,NEW,4,Spanish,Salsa,,0,False,El cuarto de Tula (con Alina),El cuarto de Tula,,Buena Vista Social Club,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,9,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,1395,1713,318,0,,,Live,0
,1783,April 2024,,NEW,4,Spanish,Salsa,,0,False,Qu&#237;tate T&#250;,Qu&#237;tate T&#250;,,Fania All-Stars,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,11,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,1945,2503,558,0,,,Live,0
,1784,April 2024,,NEW,4,Spanish,Salsa,,0,False,El Negrito Del Batey (con Alina),El Negrito Del Batey,,Alberto Beltran,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,12,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,2503,2659,156,0,,,Live,0
,1786,April 2024,,NEW,4,Spanish,,,0,False,Oye&lt;COMMA&gt; Abre Tus Ojos (con Invitada),Oye&lt;COMMA&gt; Abre Tus Ojos,,Wilfrido Vargas,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,14,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,2691,2969,278,0,,,Live,0
,1789,April 2024,,NEW,4,Spanish,Salsa,,0,False,Chan Chan (con Alina),Chan Chan,,Buena Vista Social Club,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,17,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,3329,3737,408,0,,,Live,0
,1791,April 2024,,NEW,4,Spanish,Bachata,,0,False,Guantanamera (con Alina),Guantanamera,,Compay Segundo,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,19,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,3769,4207,438,0,,,Live,0
,1794,April 2024,,NEW,4,Spanish,Salsa,,0,False,C&#250;cala (con Invitada),C&#250;cala,,Fania All-Stars,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,,,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,22,521,Los Elegantes Caribe&#241;os - Musicon - The Last Show,4660,5233,573,0,,,Live,0
,519,March 2024,,NEW,4,,Mixed,Entertainment,0,False,Mercado 31 Marzo 2024,Alina - Mercado 31 Marzo 2024,,Alina Sanchez,,,~/best_of_latincita/Alina%20-%20Mercado%20Marzo%202024.mp3,,Only Alina&lt;QUOTE&gt;s Songs from her show together with Latincita,,~/Images/Mobile/Mercado%20-%20Alina%20Latincita%20-%20MRT%202024%20-%20Vierkant-P.jpg,519,Music by Latincita,,,,,0,,,,0
,1768,March 2024,,NEW,4,Spanish,Boleros,,0,True,Mi Talisman - Ana Gabriel (con Latincita),Mi Talisman,,Ana Gabriel,,,~/best_of_latincita/Latincita%20-%20Mercado%20Marzo%202024.mp3,,,,~/Images/Mobile/Mercado%20-%20Alina%20Latincita%20-%20MRT%202024%20-%20Vierkant-P.jpg,1,518,Latincita - Mercado 31 Marzo 2024,1,307,306,0,,,Radio,0
,1769,March 2024,,NEW,4,Spanish,,,0,True,Que Bello - La Sonora Dinamita (con Latincita),Que Bello,,La Sonora Dinamita,,,~/best_of_latincita/Latincita%20-%20Mercado%20Marzo%202024.mp3,,,,~/Images/Mobile/Mercado%20-%20Alina%20Latincita%20-%20MRT%202024%20-%20Vierkant-P.jpg,2,518,Latincita - Mercado 31 Marzo 2024,307,566,259,0,,,Live,0
,1770,March 2024,,NEW,4,Spanish,,,0,True,El Africano - Wilfrido Vargas (con Latincita),El Africano,,Wilfrido Vargas,,,~/best_of_latincita/Latincita%20-%20Mercado%20Marzo%202024.mp3,,,,~/Images/Mobile/Mercado%20-%20Alina%20Latincita%20-%20MRT%202024%20-%20Vierkant-P.jpg,3,518,Latincita - Mercado 31 Marzo 2024,566,851,285,0,,,Live,0
,1771,March 2024,,NEW,4,Spanish,Salsa,,0,True,Yamulemau (con Latincita),Yamulemau,,Joe Arroyo,,,~/best_of_latincita/Latincita%20-%20Mercado%20Marzo%202024.mp3,,,,~/Images/Mobile/Mercado%20-%20Alina%20Latincita%20-%20MRT%202024%20-%20Vierkant-P.jpg,4,518,Latincita - Mercado 31 Marzo 2024,851,1144,293,0,,,Live,0
,1772,March 2024,,NEW,4,Spanish,Salsa,,0,True,Rebeli&#243;n (con Alina &amp; Latincita),Rebeli&#243;n,,Joe Arroyo,,,~/best_of_latincita/Latincita%20-%20Mercado%20Marzo%202024.mp3,,,,~/Images/Mobile/Mercado%20-%20Alina%20Latincita%20-%20MRT%202024%20-%20Vierkant-P.jpg,5,518,Latincita - Mercado 31 Marzo 2024,1144,-1,7200,0,,,Live,0
,1745,December 2023,,NEW,4,Spanish,Salsa,,0,True,Cogele el Gusto (con Latincita),Cogele el Gusto,,Wayne Gorbea,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,2,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,56,373,317,0,,,Live,0
,1746,December 2023,,NEW,4,Spanish,Salsa,,0,True,Rebeli&#243;n (con Latincita),Rebeli&#243;n,,Joe Arroyo,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,3,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,373,694,321,0,,,Live,0
,1747,December 2023,,NEW,4,Spanish,Salsa,,0,True,Idilio (con Latincita),Idilio,,Willie Col&#243;n,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,4,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,694,1027,333,0,,,Live,0
,1748,December 2023,,NEW,4,Spanish,Salsa,,0,True,La vida es un Carnaval (con Latincita),La vida es un Carnaval,,Celia Cruz,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,5,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,1027,1314,287,0,,,Live,0
,1749,December 2023,,NEW,4,Spanish,Salsa,,0,True,El cuarto de Tula (con Latincita),El cuarto de Tula,,Buena Vista Social Club,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,6,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,1314,1741,427,0,,,Live,0
,1750,December 2023,,NEW,4,Spanish,Salsa,,0,True,Llorar&#225;s (con Latincita),Llorar&#225;s,,Oscar D&lt;QUOTE&gt;L&#233;on,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,7,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,1741,1959,218,0,,,Live,0
,1751,December 2023,,NEW,4,Spanish,Salsa,,0,True,Negra Tomasa (con Latincita),Negra Tomasa,,Caifanes,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,8,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,1959,2432,473,0,,,Live,0
,1753,December 2023,,NEW,4,Spanish,Salsa,,0,True,Qu&#237;tate T&#250; (con Latincita),Qu&#237;tate T&#250;,,Fania All-Stars,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,10,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,2492,2865,373,0,,,Live,0
,1754,December 2023,,NEW,4,Spanish,Salsa,,0,True,El Negrito Del Batey (con Latincita),El Negrito Del Batey,,Alberto Beltran,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,11,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,2865,3032,167,0,,,Live,0
,1755,December 2023,,NEW,4,English,Pop,,0,True,Demasiado Coraz&#243;n (con Latincita),Demasiado Coraz&#243;n,,Willy DeVille,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,12,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,3032,3239,207,0,,,Live,0
,1756,December 2023,,NEW,4,Spanish,Salsa,,0,True,Chan Chan (con Latincita),Chan Chan,,Buena Vista Social Club,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,13,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,3239,3538,299,0,,,Live,0
,1757,December 2023,,NEW,4,Spanish,Bachata,,0,True,Guantanamera (con Latincita),Guantanamera,,Compay Segundo,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,14,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,3538,3850,312,0,,,Live,0
,1758,December 2023,,NEW,4,None,Merengue,,0,True,Sopa de Caracol (con Latincita),Sopa de Caracol,,Banda Blanca,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,15,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,3850,4138,288,0,,,Live,0
,1761,December 2023,,NEW,4,Spanish,Merengue,,0,True,Abusadora (con Latincita),Abusadora,,Wilfrido Vargas,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,18,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,4326,4533,207,0,,,Live,0
,1762,December 2023,,NEW,4,Spanish,Salsa,,0,True,Yamulemau (con Latincita),Yamulemau,,Joe Arroyo,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,19,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,4533,4799,266,0,,,Live,0
,1763,December 2023,,NEW,4,Spanish,Salsa,,0,True,Quimbara (con Latincita),Quimbara,,Celia Cruz,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,20,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,4799,5128,329,0,,,Live,0
,1764,December 2023,,NEW,4,Spanish,,,0,True,Oye&lt;COMMA&gt; Abre Tus Ojos (con Latincita),Oye&lt;COMMA&gt; Abre Tus Ojos,,Wilfrido Vargas,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,21,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,5128,5411,283,0,,,Live,0
,1766,December 2023,,NEW,4,Spanish,Salsa,,0,True,C&#250;cala (con Latincita),C&#250;cala,,Fania All-Stars,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,23,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,5700,5966,266,0,,,Live,0
,1765,December 2023,,NEW,4,Spanish,Salsa,,0,False,L&#225;grimas Negras (con Vanessa),L&#225;grimas Negras,,Miguel Matamoros,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,,,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,22,517,Los Elegantes Caribe&#241;os - Salsa Christmas Party,5411,5700,289,0,,,Live,0
,1727,October 2023,,NEW,4,Spanish,Salsa,,0,False,Livestream - La vida es un Carnaval,La vida es un Carnaval,,Celia Cruz,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,1,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,1,98,97,0,,,Live,0
,1728,October 2023,,NEW,4,Spanish,Salsa,,0,False,Delftshaven - Pa&lt;QUOTE&gt;Brovo Yo,Pa&lt;QUOTE&gt;Brovo Yo,,Justo Bentancourt,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,2,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,98,217,119,0,,,Live,0
,1729,October 2023,,NEW,4,Spanish,Bachata,,0,False,Latin Night Musicon OCT - Despacito,Despacito,,Daddy Yankee,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,3,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,217,393,176,0,,,Live,0
,1730,October 2023,,NEW,4,Spanish,Salsa,,0,False,Latin Night Musicon NOV - Yamulemau,Yamulemau,,Joe Arroyo,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,4,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,393,583,190,0,,,Live,0
,1731,October 2023,,NEW,4,Spanish,Salsa,,0,False,Birthday in the Loft - Negra Tomasa,Negra Tomasa,,Caifanes,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,5,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,583,676,93,0,,,Live,0
,1732,October 2023,,NEW,4,Spanish,Bachata,,0,False,Latin Night Musicon JAN - Stand by Me,Stand by Me,,Ben E. King,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,6,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,676,903,227,0,,,Live,0
,1733,October 2023,,NEW,4,Spanish,Salsa,,0,False,Latin Night Musicon FEB - Cuero na&lt;QUOTE&gt;ma,Cuero na&lt;QUOTE&gt;ma,,Jos&#233; Mangual,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,7,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,903,1181,278,0,,,Live,0
,1734,October 2023,,NEW,4,Spanish,,,0,False,Latin Night Musicon FEB - Encore,Oye c&#243;mo va,,Santana,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,8,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,1181,1237,56,0,,,Live,0
,1735,October 2023,,NEW,4,Spanish,Merengue,,0,False,Latin Night Musicon March - Abusadora,Abusadora,,Wilfrido Vargas,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,9,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,1237,1525,288,0,,,Live,0
,1736,October 2023,,NEW,4,Spanish,Salsa,,0,False,Latin Night Musicon APR - La Bamba,La Bamba,,Ritchie Valens,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,10,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,1525,1917,392,0,,,Live,0
,1737,October 2023,,NEW,4,Spanish,Salsa,,0,False,Latin Night Musicon APR - Qu&#237;tate T&#250;,Qu&#237;tate T&#250;,,Fania All-Stars,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,11,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,1917,1952,35,0,,,Live,0
,1738,October 2023,,NEW,4,Spanish,Merengue,,0,False,Latin Night Musicon JUN - El Negro No Puede,El Negro No Puede,,Georgie Dann,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,12,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,1952,2238,286,0,,,Live,0
,1739,October 2023,,NEW,4,English,Pop,,0,False,Kwaku Festival - Demasiado Coraz&#243;n,Demasiado Coraz&#243;n,,Willy DeVille,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,13,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,2238,2465,227,0,,,Live,0
,1740,October 2023,,NEW,4,Spanish,Merengue,,0,False,Trio - Egmond Aan Zee - Mentiras,Mentiras,,Olga Ta&#241;on,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,14,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,2465,2511,46,0,,,Live,0
,1741,October 2023,,NEW,4,Spanish,Salsa,,0,False,Coolsingel - Zomercarnaval Rotterdam - Llorar&#225;s,Llorar&#225;s,,Oscar D&lt;QUOTE&gt;L&#233;on,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,15,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,2511,2999,488,0,,,Live,0
,1742,October 2023,,NEW,4,Spanish,Salsa,,0,False,LumiereParkFestival - Cogele el Gusto,Cogele el Gusto,,Wayne Gorbea,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,16,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,2999,3115,116,0,,,Live,0
,1743,October 2023,,NEW,4,Spanish,Salsa,,0,False,Jazz Festival Delft - Rebeli&#243;n,Rebeli&#243;n,,Joe Arroyo,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,,,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,17,515,1st Year - Latincita with Los Elegantes Caribe&#241;os,3115,-1,7200,0,,,Live,0
